Date,Hour,Song Name
2024-07-03,14,Blinding Lights - The Weeknd
2024-07-03,14,Retrograde - James Blake
2024-07-03,14,Peaches - Justin Bieber
2024-07-03,14,Bohemian Rhapsody - Queen
2024-07-03,14,Roslyn - Bon Iver & St. Vincent
2024-07-03,14,Bohemian Rhapsody - Queen
2024-07-03,14,Roslyn - Bon Iver & St. Vincent
2024-07-03,14,Motion Sickness - Phoebe Bridgers
2024-07-03,14,Peaches - Justin Bieber
2024-07-03,14,Angel - The 1975
2024-07-03,15,Somebody That I Used to Know - Gotye
2024-07-03,15,Retrograde - James Blake
2024-07-03,16,Angel - The 1975
2024-07-03,16,Levitating - Dua Lipa
2024-07-03,16,Bohemian Rhapsody - Queen
2024-07-03,16,Levitating - Dua Lipa
2024-07-03,16,Somebody That I Used to Know - Gotye
2024-07-03,17,Happier Than Ever - Billie Eilish
2024-07-03,17,Somebody That I Used to Know - Gotye
2024-07-03,17,Levitating - Dua Lipa
2024-07-03,17,The Less I Know the Better - Tame Impala
2024-07-03,18,Retrograde - James Blake
2024-07-03,18,Mr. Brightside - The Killers
2024-07-03,18,Shape of You - Ed Sheeran
2024-07-03,19,Shape of You - Ed Sheeran
2024-07-03,19,Kyoto - Phoebe Bridgers
2024-07-03,19,Mr. Brightside - The Killers
2024-07-03,19,Kyoto - Phoebe Bridgers
2024-07-03,19,Kyoto - Phoebe Bridgers
2024-07-03,20,Retrograde - James Blake
2024-07-03,21,Motion Sickness - Phoebe Bridgers
2024-07-03,21,First Love / Late Spring - Mitski
2024-07-03,21,Drivers License - Olivia Rodrigo
2024-07-03,21,The Less I Know the Better - Tame Impala
2024-07-03,21,First Love / Late Spring - Mitski
2024-07-03,21,Bohemian Rhapsody - Queen
2024-07-03,21,Drivers License - Olivia Rodrigo
2024-07-03,21,Seventeen Going Under - Sam Fender
2024-07-03,22,Drivers License - Olivia Rodrigo
2024-07-03,22,Roslyn - Bon Iver & St. Vincent
2024-07-03,23,Retrograde - James Blake
2024-07-03,23,Roslyn - Bon Iver & St. Vincent
2024-07-03,23,Bohemian Rhapsody - Queen
2024-07-03,23,Happier Than Ever - Billie Eilish
2024-07-03,23,First Love / Late Spring - Mitski
2024-07-03,23,Bad Guy - Billie Eilish
2024-07-04,0,Levitating - Dua Lipa
2024-07-04,0,Levitating - Dua Lipa
2024-07-04,0,Mr. Brightside - The Killers
2024-07-04,0,Motion Sickness - Phoebe Bridgers
2024-07-04,0,Sinking Feeling - Weyes Blood
2024-07-04,0,Blinding Lights - The Weeknd
2024-07-04,1,Bad Guy - Billie Eilish
2024-07-04,1,First Love / Late Spring - Mitsk
2024-07-04,1,Levitating - Dua Lipa
2024-07-04,1,Bohemian Rhapsody - Queen
2024-07-04,1,Peaches - Justin Bieber
2024-07-04,1,Angel - The 1975
2024-07-04,1,Peaches - Justin Bieber
2024-07-04,2,Somebody That I Used to Know - Gotye
2024-07-04,2,The Less I Know the Better - Tame Impala
2024-07-04,2,Bohemian Rhapsody - Queen
2024-07-04,2,Sinking Feeling - Weyes Blood
2024-07-04,2,Shape of You - Ed Sheeran
2024-07-04,2,Happier Than Ever - Billie Eilish
2024-07-04,2,Somebody That I Used to Know - Gotye
2024-07-04,2,Mr. Brightside - The Killers
2024-07-04,2,Bad Guy - Billie Eilish
2024-07-04,3,Blinding Lights - The Weeknd
2024-07-04,3,Angel - The 1975
2024-07-04,3,Mr. Brightside - The Killers
2024-07-04,4,The Less I Know the Better - Tame Impala
2024-07-04,5,Blinding Lights - The Weeknd
2024-07-04,5,Sinking Feeling - Weyes Blood
2024-07-04,5,Mr. Brightside - The Killers
2024-07-04,5,Sinking Feeling - Weyes Blood
2024-07-04,5,Happier Than Ever - Billie Eilish
2024-07-04,5,Peaches - Justin Bieber
2024-07-04,5,Bad Guy - Billie Eilish
2024-07-04,5,Blinding Lights - The Weeknd
2024-07-04,6,Happier Than Ever - Billie Eilish
2024-07-04,6,First Love / Late Spring - Mitski
2024-07-04,6,Drivers License - Olivia Rodrigo
2024-07-04,7,Seventeen Going Under - Sam Fender
2024-07-04,7,Bad Guy - Billie Eilish
2024-07-04,7,Drivers License - Olivia Rodrigo
2024-07-04,7,Mr. Brightside - The Killers
2024-07-04,8,Retrograde - James Blake
2024-07-04,8,Happier Than Ever - Billie Eilish
2024-07-04,8,Drivers License - Olivia Rodrigo
2024-07-04,9,Bad Guy - Billie Eilish
2024-07-04,9,Peaches - Justin Bieber
2024-07-04,9,Kyoto - Phoebe Bridgers
2024-07-04,9,The Less I Know the Better - Tame Impala
2024-07-04,9,Bad Guy - Billie Eilish
2024-07-04,10,Levitating - Dua Lipa
2024-07-04,10,Peaches - Justin Bieber
2024-07-04,10,Bad Guy - Billie Eilish
2024-07-04,11,Happier Than Ever - Billie Eilish
2024-07-04,11,Seventeen Going Under - Sam Fender
2024-07-04,11,Motion Sickness - Phoebe Bridgers
2024-07-04,11,Bad Guy - Billie Eilish
2024-07-04,12,Mr. Brightside - The Killers
2024-07-04,12,Happier Than Ever - Billie Eilish
2024-07-04,12,Roslyn - Bon Iver & St. Vincent
2024-07-04,12,Angel - The 1975
2024-07-04,13,Drivers License - Olivia Rodrigo
2024-07-04,13,The Less I Know the Better - Tame Impala
2024-07-04,13,The Less I Know the Better - Tame Impala
2024-07-04,13,Motion Sickness - Phoebe Bridgers
2024-07-04,14,Sinking Feeling - Weyes Blood
2024-07-04,14,Rolling in the Deep - Adele
2024-07-04,14,Blinding Lights - The Weeknd
2024-07-04,15,The Less I Know the Better - Tame Impala
2024-07-04,15,Happier Than Ever - Billie Eilish
2024-07-04,15,Shape of You - Ed Sheeran
2024-07-04,15,The Less I Know the Better - Tame Impala
2024-07-04,15,Motion Sickness - Phoebe Bridgers
2024-07-04,15,Motion Sickness - Phoebe Bridgers
2024-07-04,16,Angel - The 1975
2024-07-04,16,Angel - The 1975
2024-07-04,16,Bohemian Rhapsody - Queen
2024-07-04,16,First Love / Late Spring - Mitski
2024-07-04,16,Peaches - Justin Bieber
2024-07-04,16,Blinding Lights - The Weeknd
2024-07-04,16,Happier Than Ever - Billie Eilish
2024-07-04,17,Somebody That I Used to Know - Gotye
2024-07-04,17,Seventeen Going Under - Sam Fender
2024-07-04,17,Peaches - Justin Bieber
2024-07-04,17,Kyoto - Phoebe Bridgers
2024-07-04,17,Motion Sickness - Phoebe Bridgers
2024-07-04,17,Bad Guy - Billie Eilish
2024-07-04,17,The Less I Know the Better - Tame Impala
2024-07-04,17,First Love / Late Spring - Mitski
2024-07-04,18,Blinding Lights - The Weeknd
2024-07-04,18,Kyoto - Phoebe Bridgers
2024-07-04,18,The Less I Know the Better - Tame Impala
2024-07-04,18,First Love / Late Spring - Mitski
2024-07-04,18,Blinding Lights - The Weeknd
2024-07-04,18,Shape of You - Ed Sheeran
2024-07-04,18,Somebody That I Used to Know - Gotye
2024-07-04,18,Levitating - Dua Lipa
2024-07-04,19,Angel - The 1975
2024-07-04,19,Peaches - Justin Bieber
2024-07-04,19,Retrograde - James Blake
2024-07-04,19,Roslyn - Bon Iver & St. Vincent
2024-07-04,19,Peaches - Justin Bieber
2024-07-04,19,Happier Than Ever - Billie Eilish
2024-07-04,19,Bohemian Rhapsody - Queen
2024-07-04,21,Angel - The 1975
2024-07-04,21,Kyoto - Phoebe Bridgers
2024-07-04,21,Drivers License - Olivia Rodrigo
2024-07-04,22,Levitating - Dua Lipa
2024-07-04,22,Roslyn - Bon Iver & St. Vincent
2024-07-04,22,Drivers License - Olivia Rodrigo
2024-07-04,22,First Love / Late Spring - Mitski
2024-07-04,22,Bohemian Rhapsody - Queen
2024-07-04,22,Bohemian Rhapsody - Queen
2024-07-04,22,Mr. Brightside - The Killers
2024-07-04,22,Levitating - Dua Lipa
2024-07-04,22,Sinking Feeling - Weyes Blood
2024-07-04,22,Motion Sickness - Phoebe Bridgers
2024-07-04,22,Rolling in the Deep - Adele
2024-07-04,22,Motion Sickness - Phoebe Bridgers
2024-07-04,23,The Less I Know the Better - Tame Impala
2024-07-04,23,Retrograde - James Blake
2024-07-04,23,Mr. Brightside - The Killers
2024-07-04,23,Angel - The 1975
2024-07-04,23,Blinding Lights - The Weeknd
2024-07-04,23,First Love / Late Spring - Mitski
2024-07-04,23,Happier Than Ever - Billie Eilish
2024-07-04,23,Sinking Feeling - Weyes Blood
2024-07-05,0,Kyoto - Phoebe Bridgers
2024-07-05,0,Happier Than Ever - Billie Eilish
2024-07-05,0,Mr. Brightside - The Killers
2024-07-05,0,Mr. Brightside - The Killers
2024-07-05,0,Levitating - Dua Lipa
2024-07-05,1,Somebody That I Used to Know - Gotye
2024-07-05,1,Motion Sickness - Phoebe Bridgers
2024-07-05,1,Mr. Brightside - The Killers
2024-07-05,1,Shape of You - Ed Sheeran
2024-07-05,1,Motion Sickness - Phoebe Bridgers
2024-07-05,1,Seventeen Going Under - Sam Fender
2024-07-05,2,Happier Than Ever - Billie Eilish
2024-07-05,2,The Less I Know the Better - Tame Impala
2024-07-05,2,Levitating - Dua Lipa
2024-07-05,2,Bohemian Rhapsody - Queen
2024-07-05,2,Roslyn - Bon Iver & St. Vincent
2024-07-05,2,Bohemian Rhapsody - Queen
2024-07-05,2,First Love / Late Spring - Mitski
2024-07-05,3,Blinding Lights - The Weeknd
2024-07-05,3,Blinding Lights - The Weeknd
2024-07-05,3,Seventeen Going Under - Sam Fender
2024-07-05,3,Kyoto - Phoebe Bridgers
2024-07-05,3,Roslyn - Bon Iver & St. Vincent
2024-07-05,4,First Love / Late Spring - Mitski
2024-07-05,4,Rolling in the Deep - Adele
2024-07-05,4,Angel - The 1975
2024-07-05,4,Kyoto - Phoebe Bridgers
2024-07-05,5,Drivers License - Olivia Rodrigo
2024-07-05,5,Angel - The 1975
2024-07-05,5,Peaches - Justin Bieber
2024-07-05,5,Levitating - Dua Lipa
2024-07-05,6,Angel - The 1975
2024-07-05,6,Bohemian Rhapsody - Queen
2024-07-05,6,Peaches - Justin Bieber
2024-07-05,6,Motion Sickness - Phoebe Bridgers
2024-07-05,6,Peaches - Justin Bieber
2024-07-05,6,Angel - The 1975
2024-07-05,6,Mr. Brightside - The Killers
2024-07-05,7,Shape of You - Ed Sheeran
2024-07-05,7,Angel - The 1975
2024-07-05,7,Roslyn - Bon Iver & St. Vincent
2024-07-05,8,Drivers License - Olivia Rodrigo
2024-07-05,8,Shape of You - Ed Sheeran
2024-07-05,8,Blinding Lights - The Weeknd
2024-07-05,8,Motion Sickness - Phoebe Bridgers
2024-07-05,8,Bad Guy - Billie Eilish
2024-07-05,8,Somebody That I Used to Know - Gotye
2024-07-05,9,Happier Than Ever - Billie Eilish
2024-07-05,9,Bad Guy - Billie Eilish
2024-07-05,9,Angel - The 1975
2024-07-05,9,Bohemian Rhapsody - Queen
2024-07-05,9,Happier Than Ever - Billie Eilish
2024-07-05,10,Roslyn - Bon Iver & St. Vincent
2024-07-05,10,Sinking Feeling - Weyes Blood
2024-07-05,10,Drivers License - Olivia Rodrigo
2024-07-05,10,Kyoto - Phoebe Bridgers
2024-07-05,11,Happier Than Ever - Billie Eilish
2024-07-05,11,Sinking Feeling - Weyes Blood
2024-07-05,11,Levitating - Dua Lipa
2024-07-05,11,Motion Sickness - Phoebe Bridgers
2024-07-05,11,Peaches - Justin Bieber
2024-07-05,11,Motion Sickness - Phoebe Bridgers
2024-07-05,11,Happier Than Ever - Billie Eilish
2024-07-05,11,Somebody That I Used to Know - Gotye
2024-07-05,12,First Love / Late Spring - Mitski
2024-07-05,12,The Less I Know the Better - Tame Impala
2024-07-05,13,Angel - The 1975
2024-07-05,13,Rolling in the Deep - Adele
2024-07-05,14,Somebody That I Used to Know - Gotye
2024-07-05,14,First Love / Late Spring - Mitski
2024-07-05,15,Sinking Feeling - Weyes Blood
2024-07-05,15,Mr. Brightside - The Killers
2024-07-05,15,The Less I Know the Better - Tame Impala
2024-07-05,15,Levitating - Dua Lipa
2024-07-05,16,Peaches - Justin Bieber
2024-07-05,16,Angel - The 1975
2024-07-05,16,Bohemian Rhapsody - Queen
2024-07-05,16,Happier Than Ever - Billie Eilish
2024-07-05,17,Shape of You - Ed Sheeran
2024-07-05,17,Angel - The 1975
2024-07-05,17,Levitating - Dua Lipa
2024-07-05,17,Retrograde - James Blake
2024-07-05,17,Sinking Feeling - Weyes Blood
2024-07-05,17,Seventeen Going Under - Sam Fender
2024-07-05,17,Angel - The 1975
2024-07-05,17,Bohemian Rhapsody - Queen
2024-07-05,17,The Less I Know the Better - Tame Impala
2024-07-05,18,Peaches - Justin Bieber
2024-07-05,18,Rolling in the Deep - Adele
2024-07-05,18,Somebody That I Used to Know - Gotye
2024-07-05,18,Angel - The 1975
2024-07-05,18,First Love / Late Spring - Mitski
2024-07-05,18,Drivers License - Olivia Rodrigo
2024-07-05,18,Happier Than Ever - Billie Eilish
2024-07-05,19,Roslyn - Bon Iver & St. Vincent
2024-07-05,19,Sinking Feeling - Weyes Blood
2024-07-05,20,Seventeen Going Under - Sam Fender
2024-07-05,20,Drivers License - Olivia Rodrigo
2024-07-05,20,The Less I Know the Better - Tame Impala
2024-07-05,20,Sinking Feeling - Weyes Blood
2024-07-05,20,Kyoto - Phoebe Bridgers
2024-07-05,20,The Less I Know the Better - Tame Impala
2024-07-05,21,Rolling in the Deep - Adele
2024-07-05,21,Levitating - Dua Lipa
2024-07-05,21,Angel - The 1975
2024-07-05,21,Bohemian Rhapsody - Queen
2024-07-05,21,Motion Sickness - Phoebe Bridgers
2024-07-05,22,The Less I Know the Better - Tame Impala
2024-07-05,22,Blinding Lights - The Weeknd
2024-07-05,22,Mr. Brightside - The Killers
2024-07-05,23,The Less I Know the Better - Tame Impala
2024-07-05,23,Drivers License - Olivia Rodrigo
2024-07-06,0,Happier Than Ever - Billie Eilish
2024-07-06,0,Angel - The 1975
2024-07-06,0,Happier Than Ever - Billie Eilish
2024-07-06,0,Bad Guy - Billie Eilish
2024-07-06,0,Retrograde - James Blake
2024-07-06,0,Levitating - Dua Lipa
2024-07-06,1,Bad Guy - Billie Eilish
2024-07-06,1,Kyoto - Phoebe Bridgers
2024-07-06,1,Rolling in the Deep - Adele
2024-07-06,1,Bohemian Rhapsody - Queen
2024-07-06,1,Bad Guy - Billie Eilish
2024-07-06,1,Happier Than Ever - Billie Eilish
2024-07-06,1,Angel - The 1975
2024-07-06,1,Retrograde - James Blake
2024-07-06,2,Bohemian Rhapsody - Queen
2024-07-06,2,Blinding Lights - The Weeknd
2024-07-06,3,Somebody That I Used to Know - Gotye
2024-07-06,3,Blinding Lights - The Weeknd
2024-07-06,3,Levitating - Dua Lipa
2024-07-06,3,Shape of You - Ed Sheeran
2024-07-06,3,Drivers License - Olivia Rodrigo
2024-07-06,4,Seventeen Going Under - Sam Fender
2024-07-06,4,Angel - The 1975
2024-07-06,4,Bad Guy - Billie Eilish
2024-07-06,4,Rolling in the Deep - Adele
2024-07-06,4,Bad Guy - Billie Eilish
2024-07-06,4,Seventeen Going Under - Sam Fender
2024-07-06,4,Happier Than Ever - Billie Eilish
2024-07-06,5,Angel - The 1975
2024-07-06,5,Mr. Brightside - The Killers
2024-07-06,6,Kyoto - Phoebe Bridgers
2024-07-06,6,Kyoto - Phoebe Bridgers
2024-07-06,6,Kyoto - Phoebe Bridgers
2024-07-06,6,Somebody That I Used to Know - Gotye
2024-07-06,7,Roslyn - Bon Iver & St. Vincent
2024-07-06,7,Mr. Brightside - The Killers
2024-07-06,7,The Less I Know the Better - Tame Impala
2024-07-06,7,Shape of You - Ed Sheeran
2024-07-06,7,Somebody That I Used to Know - Gotye
2024-07-06,7,Motion Sickness - Phoebe Bridgers
2024-07-06,7,Shape of You - Ed Sheeran
2024-07-06,7,Mr. Brightside - The Killers
2024-07-06,8,First Love / Late Spring - Mitski
2024-07-06,8,Rolling in the Deep - Adele
2024-07-06,8,First Love / Late Spring - Mitski
2024-07-06,8,Bad Guy - Billie Eilish
2024-07-06,8,Levitating - Dua Lipa
2024-07-06,8,Motion Sickness - Phoebe Bridgers
2024-07-06,9,Levitating - Dua Lipa
2024-07-06,9,Bad Guy - Billie Eilish
2024-07-06,9,The Less I Know the Better - Tame Impala
2024-07-06,9,Seventeen Going Under - Sam Fender
2024-07-06,10,Shape of You - Ed Sheeran
2024-07-06,10,Mr. Brightside - The Killers
2024-07-06,10,Angel - The 1975
2024-07-06,10,Seventeen Going Under - Sam Fender
2024-07-06,10,Seventeen Going Under - Sam Fender
2024-07-06,11,The Less I Know the Better - Tame Impala
2024-07-06,11,Sinking Feeling - Weyes Blood
2024-07-06,11,Bohemian Rhapsody - Queen
2024-07-06,11,First Love / Late Spring - Mitski
2024-07-06,12,Levitating - Dua Lipa
2024-07-06,12,Somebody That I Used to Know - Gotye
2024-07-06,12,Retrograde - James Blake
2024-07-06,12,Happier Than Ever - Billie Eilish
2024-07-06,12,Bohemian Rhapsody - Queen
2024-07-09,3,Roslyn - Bon Iver & St. Vincent
2024-07-09,3,Bohemian Rhapsody - Queen
2024-07-09,4,Peaches - Justin Bieber
2024-07-09,4,Peaches - Justin Bieber
2024-07-09,4,Mr. Brightside - The Killers
2024-07-09,4,Blinding Lights - The Weeknd
2024-07-09,4,Levitating - Dua Lipa
2024-07-09,5,Peaches - Justin Bieber
2024-07-09,5,Bad Guy - Billie Eilish
2024-07-09,5,Levitating - Dua Lipa
2024-07-09,5,Roslyn - Bon Iver & St. Vincent
2024-07-09,5,Motion Sickness - Phoebe Bridgers
2024-07-09,5,Bad Guy - Billie Eilish
2024-07-09,5,Mr. Brightside - The Killers
2024-07-09,6,Levitating - Dua Lipa
2024-07-09,6,Retrograde - James Blake
2024-07-09,6,Shape of You - Ed Sheeran
2024-07-09,6,The Less I Know the Better - Tame Impala
2024-07-09,6,First Love / Late Spring - Mitski
2024-07-09,6,Happier Than Ever - Billie Eilish
2024-07-09,6,Levitating - Dua Lipa
2024-07-09,6,Somebody That I Used to Know - Gotye
2024-07-09,7,Drivers License - Olivia Rodrigo
2024-07-09,7,Motion Sickness - Phoebe Bridgers
2024-07-09,7,Happier Than Ever - Billie Eilish
2024-07-09,7,Sinking Feeling - Weyes Blood
2024-07-09,7,Seventeen Going Under - Sam Fender
2024-07-09,8,First Love / Late Spring - Mitski
2024-07-09,8,Retrograde - James Blake
2024-07-09,8,Bad Guy - Billie Eilish
2024-07-09,8,Roslyn - Bon Iver & St. Vincent
2024-07-09,8,Happier Than Ever - Billie Eilish
2024-07-09,8,Blinding Lights - The Weeknd
2024-07-09,9,Kyoto - Phoebe Bridgers
2024-07-09,9,Blinding Lights - The Weeknd
2024-07-09,9,Mr. Brightside - The Killers
2024-07-09,9,First Love / Late Spring - Mitski
2024-07-09,10,Levitating - Dua Lipa
2024-07-09,10,Kyoto - Phoebe Bridgers
2024-07-09,10,Seventeen Going Under - Sam Fender
2024-07-09,10,Bad Guy - Billie Eilish
2024-07-09,10,Mr. Brightside - The Killers
2024-07-09,10,Kyoto - Phoebe Bridgers
2024-07-09,11,Shape of You - Ed Sheeran
2024-07-09,11,Rolling in the Deep - Adele
2024-07-09,11,Bohemian Rhapsody - Queen
2024-07-09,11,Kyoto - Phoebe Bridgers
2024-07-09,11,Mr. Brightside - The Killers
2024-07-09,11,Bad Guy - Billie Eilish
2024-07-09,12,First Love / Late Spring - Mitski
2024-07-09,12,Motion Sickness - Phoebe Bridgers
2024-07-09,12,Motion Sickness - Phoebe Bridgers
2024-07-09,12,Shape of You - Ed Sheeran
2024-07-09,12,Bad Guy - Billie Eilish
2024-07-09,12,Motion Sickness - Phoebe Bridgers
2024-07-09,12,Blinding Lights - The Weeknd
2024-07-09,12,Mr. Brightside - The Killers
2024-07-09,13,Levitating - Dua Lipa
2024-07-09,13,Seventeen Going Under - Sam Fender
2024-07-09,13,Roslyn - Bon Iver & St. Vincent
2024-07-09,13,Drivers License - Olivia Rodrigo
2024-07-09,13,Shape of You - Ed Sheeran
2024-07-09,13,Motion Sickness - Phoebe Bridgers
2024-07-09,13,Bad Guy - Billie Eilish
2024-07-09,13,Peaches - Justin Bieber
2024-07-09,14,Shape of You - Ed Sheeran
2024-07-09,14,Peaches - Justin Bieber
2024-07-09,14,Drivers License - Olivia Rodrigo
2024-07-09,14,Kyoto - Phoebe Bridgers
2024-07-09,14,Peaches - Justin Bieber
2024-07-09,15,Seventeen Going Under - Sam Fender
2024-07-09,15,Drivers License - Olivia Rodrigo
2024-07-09,15,Mr. Brightside - The Killers
2024-07-09,16,Shape of You - Ed Sheeran
2024-07-09,16,First Love / Late Spring - Mitski
2024-07-09,16,Retrograde - James Blake
2024-07-09,17,Levitating - Dua Lipa
2024-07-09,17,Retrograde - James Blake
2024-07-09,17,Rolling in the Deep - Adele
2024-07-09,17,First Love / Late Spring - Mitski
2024-07-09,17,Shape of You - Ed Sheeran
2024-07-09,18,Happier Than Ever - Billie Eilish
2024-07-09,18,Retrograde - James Blake
2024-07-09,19,Retrograde - James Blake
2024-07-09,20,Mr. Brightside - The Killers
2024-07-09,20,Happier Than Ever - Billie Eilish
2024-07-09,20,Bohemian Rhapsody - Queen
2024-07-09,20,Shape of You - Ed Sheeran
2024-07-09,21,Drivers License - Olivia Rodrigo
2024-07-09,21,Angel - The 1975
2024-07-09,21,The Less I Know the Better - Tame Impala
2024-07-09,21,Angel - The 1975
2024-07-09,21,The Less I Know the Better - Tame Impala
2024-07-09,23,Angel - The 1975
2024-07-09,23,First Love / Late Spring - Mitski
2024-07-09,23,Rolling in the Deep - Adele
2024-07-10,0,Drivers License - Olivia Rodrigo
2024-07-10,0,Blinding Lights - The Weeknd
2024-07-10,0,Bohemian Rhapsody - Queen
2024-07-10,0,Shape of You - Ed Sheeran
2024-07-10,1,Drivers License - Olivia Rodrigo
2024-07-10,1,Drivers License - Olivia Rodrigo
2024-07-10,1,Roslyn - Bon Iver & St. Vincent
2024-07-10,1,Peaches - Justin Bieber
2024-07-10,1,Peaches - Justin Bieber
2024-07-10,1,Motion Sickness - Phoebe Bridgers
2024-07-10,1,The Less I Know the Better - Tame Impala
2024-07-10,2,Roslyn - Bon Iver & St. Vincent
2024-07-10,2,First Love / Late Spring - Mitski
2024-07-10,2,Roslyn - Bon Iver & St. Vincent
2024-07-10,2,Peaches - Justin Bieber
2024-07-10,2,Bad Guy - Billie Eilish
2024-07-10,2,Mr. Brightside - The Killers
2024-07-10,3,Sinking Feeling - Weyes Blood
2024-07-10,3,Drivers License - Olivia Rodrigo
2024-07-10,3,Bohemian Rhapsody - Queen
2024-07-10,4,Peaches - Justin Bieber
2024-07-10,4,Levitating - Dua Lipa
2024-07-10,4,Mr. Brightside - The Killers
2024-07-10,5,First Love / Late Spring - Mitski
2024-07-10,5,Happier Than Ever - Billie Eilish
2024-07-10,5,Levitating - Dua Lipa
2024-07-10,5,Happier Than Ever - Billie Eilish
2024-07-10,6,Levitating - Dua Lipa
2024-07-10,6,Somebody That I Used to Know - Gotye
2024-07-10,6,Sinking Feeling - Weyes Blood
2024-07-10,7,Somebody That I Used to Know - Gotye
2024-07-10,7,Somebody That I Used to Know - Gotye
2024-07-10,7,Sinking Feeling - Weyes Blood
2024-07-10,7,Drivers License - Olivia Rodrigo
2024-07-10,7,Sinking Feeling - Weyes Blood
2024-07-10,8,Bad Guy - Billie Eilish
2024-07-10,8,Motion Sickness - Phoebe Bridgers
2024-07-10,8,Sinking Feeling - Weyes Blood
2024-07-10,9,Drivers License - Olivia Rodrigo
2024-07-10,9,Roslyn - Bon Iver & St. Vincent
2024-07-10,9,Shape of You - Ed Sheeran
